C_ANT,C_VIG,C_MAD,C_NMAD,C_REG,NOM_REG,C_DEPEND,DEPEN,PERTEN,TIPO,AMBITO,URGENCIA,CERTIFICA,DEPEN_A,NIVEL,NOMBRE,C_COM,NOM_COM,VIA,NUMERO,DIRECCION,FONO,F_INICIO,F_REAPER,SAPU,F_CAMBIO,TIPO_CAMB,LATITUD,LONGITUD,PRESTADOR,ESTADO,NIVEL_COM,MODALIDAD
11-310,111310,No Aplica,No Aplica,13,Región Metropolitana de Santiago,11,Servicio de Salud Metropolitano Central,Perteneciente,Centro de Salud Familiar (CESFAM),Establecimiento de Salud,NO,Centro de Salud Familiar,Servicio de Salud,Primario,Centro de Salud Familiar Las Mercedes,13106,Estación Central,Calle,5020,Embajador Quintana,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-33.451977,-70.703928,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
11-351,111351,No Aplica,No Aplica,13,Región Metropolitana de Santiago,11,Servicio de Salud Metropolitano Central,Perteneciente,Centro de Referencia de Salud (CRS),Establecimiento de Salud,NO,NO,Servicio de Salud,Secundario,Centro de Referencia de Salud de Maipú,13119,Maipú,Calle,1001,Camino Rinconada,225746450,37088,No Aplica,No Aplica,No Aplica,Sin cambio,-33.508774,-70.771857,Público ,Vigente en operación ,Mediana Complejidad,Atención Cerrada-Hospitalaria
11-370,111370,No Aplica,No Aplica,13,Región Metropolitana de Santiago,11,Servicio de Salud Metropolitano Central,Perteneciente,Centro de Salud Familiar (CESFAM),Establecimiento de Salud,NO,Centro de Salud Familiar,Municipal,Primario,Centro de Salud Familiar Padre Orellana,13101,Santiago,Calle,1706,Padre Orellana ,225443335,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-33.466621,-70.629593,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
11-372,111372,No Aplica,No Aplica,13,Región Metropolitana de Santiago,11,Servicio de Salud Metropolitano Central,Perteneciente,Centro de Salud Familiar (CESFAM),Establecimiento de Salud,NO,Centro de Salud Familiar,Municipal,Primario,Centro de Salud Familiar Arauco,13101,Santiago,Calle,3288,Sepúlveda Leyton ,Pendiente ,39814,No Aplica,No Aplica,No Aplica,"Ex Consultorio San Vicente, Ex Santiago Watt",-33.46803,-70.670454,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
11-376,111376,No Aplica,No Aplica,13,Región Metropolitana de Santiago,11,Servicio de Salud Metropolitano Central,Perteneciente,Centro de Salud Familiar (CESFAM),Establecimiento de Salud,NO,Centro de Salud Familiar,Municipal,Primario,Centro de Salud Familiar Dr. Benjamín Viel,13101,Santiago,Calle,1217,San Ignacio ,225541015,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-33.461578,-70.655451,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
11-378,111378,No Aplica,No Aplica,13,Región Metropolitana de Santiago,11,Servicio de Salud Metropolitano Central,Perteneciente,Centro de Salud Familiar (CESFAM),Establecimiento de Salud,NO,Centro de Salud Familiar,Municipal,Primario,Centro de Salud Familiar Dr. Iván Insunza,13119,Maipú,Calle,491,Mar de Chile ,222750375,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-33.484273,-70.771353,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
11-379,111379,No Aplica,No Aplica,13,Región Metropolitana de Santiago,11,Servicio de Salud Metropolitano Central,Perteneciente,Centro de Salud Familiar (CESFAM),Establecimiento de Salud,NO,Centro de Salud Familiar,Municipal,Primario,Centro de Salud Familiar Clotario Blest,13119,Maipú,Calle,999,Los Trabajadores ,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-33.490025,-70.744879,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
11-380,111380,No Aplica,No Aplica,13,Región Metropolitana de Santiago,11,Servicio de Salud Metropolitano Central,Perteneciente,Centro de Salud Familiar (CESFAM),Establecimiento de Salud,NO,Centro de Salud Familiar,Municipal,Primario,Centro de Salud Familiar Dr. Carlos Godoy,13119,Maipú,Avenida,1565,El Conquistador ,222562067,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-33.52776,-70.796393,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
11-381,111381,No Aplica,No Aplica,13,Región Metropolitana de Santiago,11,Servicio de Salud Metropolitano Central,Perteneciente,Centro de Salud Familiar (CESFAM),Establecimiento de Salud,NO,Centro de Salud Familiar,Municipal,Primario,Centro de Salud Familiar Ignacio Domeyko,13101,Santiago,Calle,543,Cueto,225747650,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-33.438921,-70.672467,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
11-382,111382,No Aplica,No Aplica,13,Región Metropolitana de Santiago,11,Servicio de Salud Metropolitano Central,Perteneciente,Centro de Salud Familiar (CESFAM),Establecimiento de Salud,NO,Centro de Salud Familiar,Municipal,Primario,Centro de Salud Familiar Presidenta Michelle Bachelet,13119,Maipú,Calle,776,Nueva San Martín ,225742750,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-33.525395,-70.767836,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
11-383,111383,No Aplica,No Aplica,13,Región Metropolitana de Santiago,11,Servicio de Salud Metropolitano Central,Perteneciente,Centro de Salud Familiar (CESFAM),Establecimiento de Salud,NO,Centro de Salud Familiar,Municipal,Primario,Centro de Salud Familiar Dr. Luis Ferrada,13119,Maipú,Calle,5161,Tierra Fértil ,226776941,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-33.473168,-70.75602,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
11-400,111400,No Aplica,No Aplica,13,Región Metropolitana de Santiago,11,Servicio de Salud Metropolitano Central,Perteneciente,Posta de Salud Rural (PSR),Establecimiento de Salud,NO,NO,Servicio de Salud,Primario,Posta de Salud Rural Rinconada de Maipú,13119,Maipú,Calle,S/N,Camino Rinconada ,Pendiente ,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-33.513167,-70.825418,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
11-606,111606,11-010,111010,13,Región Metropolitana de Santiago,11,Servicio de Salud Metropolitano Central,Perteneciente,Centro Comunitario de Salud Mental  (COSAM),Establecimiento de Salud,NO,NO,Municipal,Secundario,COSAM Estación Central,13106,Estación Central,Calle,1313,Padre Vicente Irarrázabal ,227764239,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-33.46567,-70.69349,Público ,Vigente en operación ,Mediana Complejidad,Atención Abierta-Ambulatoria
11-607,111607,11-010,111010,13,Región Metropolitana de Santiago,11,Servicio de Salud Metropolitano Central,Perteneciente,Centro Comunitario de Salud Mental  (COSAM),Establecimiento de Salud,NO,NO,Municipal,Secundario,COSAM Maipú,13119,Maipú,Calle,1000,O'Higgins,227667286,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-33.502803,-70.769791,Público ,Vigente en operación ,Mediana Complejidad,Atención Abierta-Ambulatoria
11-608,111608,11-010,111010,13,Región Metropolitana de Santiago,11,Servicio de Salud Metropolitano Central,Perteneciente,Centro Comunitario de Salud Mental  (COSAM),Establecimiento de Salud,NO,NO,Municipal,Secundario,COSAM Cerrillos,13102,Cerrillos,Calle,6161,19 de Septiembre,225384083,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-33.493615,-70.708752,Público ,Vigente en operación ,Mediana Complejidad,Atención Abierta-Ambulatoria
11-609,111609,11-010,111010,13,Región Metropolitana de Santiago,11,Servicio de Salud Metropolitano Central,Perteneciente,Centro Comunitario de Salud Mental  (COSAM),Establecimiento de Salud,NO,NO,Municipal,Secundario,COSAM Santiago,13101,Santiago,Calle,21,Rojas Jiménez ,223867750,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-33.447963,-70.632701,Público ,Vigente en operación ,Mediana Complejidad,Atención Abierta-Ambulatoria
11-704,111704,11-304,111304,13,Región Metropolitana de Santiago,11,Servicio de Salud Metropolitano Central,Perteneciente,Centro Comunitario de Salud Familiar (CECOSF),Establecimiento de Salud,NO,NO,Servicio de Salud,Primario,Centro Comunitario de Salud Familiar Futramapu,13119,Maipú,Calle,321,Judea,225350448,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-33.540195,-70.770043,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
11-780,111780,11-304,111304,13,Región Metropolitana de Santiago,11,Servicio de Salud Metropolitano Central,Perteneciente,Centro Comunitario de Salud Familiar (CECOSF),Establecimiento de Salud,NO,NO,Servicio de Salud,Primario,Centro Comunitario de Salud Familiar Europa,13119,Maipú,Calle,220,Europa,225759770,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-33.535883,-70.774211,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
11-781,111781,11-306,111306,13,Región Metropolitana de Santiago,11,Servicio de Salud Metropolitano Central,Perteneciente,Centro Comunitario de Salud Familiar (CECOSF),Establecimiento de Salud,NO,NO,Servicio de Salud,Primario,Centro Comunitario de Salud Familiar Villa Francia,13106,Estación Central,Calle,1217,Las Estepas ,225762884,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-33.474824,-70.715473,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
11-782,111782,11-379,111379,13,Región Metropolitana de Santiago,11,Servicio de Salud Metropolitano Central,Perteneciente,Centro Comunitario de Salud Familiar (CECOSF),Establecimiento de Salud,NO,NO,Municipal,Primario,Centro Comunitario de Salud Familiar El Abrazo,13119,Maipú,Calle,1150,5 de Abril,225396511,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-33.510016,-70.745503,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
11-783,111783,11-379,111379,13,Región Metropolitana de Santiago,11,Servicio de Salud Metropolitano Central,Perteneciente,Centro Comunitario de Salud Familiar (CECOSF),Establecimiento de Salud,NO,NO,Municipal,Primario,Centro Comunitario de Salud Familiar Lo Errázuriz,13119,Maipú,Avenida,S/N,Sur de Chile,227419209,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-33.473047,-70.725014,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
11-784,111784,11-378,111378,13,Región Metropolitana de Santiago,11,Servicio de Salud Metropolitano Central,Perteneciente,Centro Comunitario de Salud Familiar (CECOSF),Establecimiento de Salud,NO,NO,Municipal,Primario,Centro Comunitario de Salud Familiar Bueras,13119,Maipú,Calle,456,Bueras ,225321459,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-33.496471,-70.763053,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
11-800,111800,11-300,111300,13,Región Metropolitana de Santiago,11,Servicio de Salud Metropolitano Central,Perteneciente,Servicio de Atención Primaria de Urgencia (SAPU),Establecimiento de Salud,SI,NO,Servicio de Salud,Primario,SAPU Consultorio Nº1,13101,Santiago,Calle,1323,Copiapó,224833408,39814,No Aplica,Corto,No Aplica,Sin cambio,-33.455638,-70.652567,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
11-804,111804,11-304,111304,13,Región Metropolitana de Santiago,11,Servicio de Salud Metropolitano Central,Perteneciente,Servicio de Atención Primaria de Urgencia (SAPU),Establecimiento de Salud,SI,NO,Servicio de Salud,Primario,SAPU Maipú,13119,Maipú,Avenida,2470,Pajaritos,224828308,39814,No Aplica,Corto,No Aplica,Sin cambio,-33.504336,-70.758607,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
11-805,111805,11-305,111305,13,Región Metropolitana de Santiago,11,Servicio de Salud Metropolitano Central,Perteneciente,Servicio de Atención Primaria de Urgencia (SAPU),Establecimiento de Salud,SI,NO,Servicio de Salud,Primario,SAPU Dr. Norman Voulliéme,13102,Cerrillos,Calle,1323,Salomón Sack ,225746663,39814,No Aplica,Largo,No Aplica,Sin cambio,-33.493334,-70.719326,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
11-806,111806,11-306,111306,13,Región Metropolitana de Santiago,11,Servicio de Salud Metropolitano Central,Perteneciente,Servicio de Atención Primaria de Urgencia (SAPU),Establecimiento de Salud,SI,NO,Servicio de Salud,Primario,SAPU San José de Chuchunco,13106,Estación Central,Calle,6025,Coihaique,225746804,39814,No Aplica,Largo,No Aplica,Sin cambio,-33.473631,-70.706178,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
11-809,111809,11-309,111309,13,Región Metropolitana de Santiago,11,Servicio de Salud Metropolitano Central,Perteneciente,Servicio de Atención Primaria de Urgencia (SAPU),Establecimiento de Salud,SI,NO,Servicio de Salud,Primario,SAPU Dra. Ana María Juricic,13119,Maipú,Calle,1841,El Conquistador ,225745352,39814,No Aplica,Corto,No Aplica,Sin cambio,-33.513934,-70.79687,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
12-010,112010,No Aplica,No Aplica,13,Región Metropolitana de Santiago,12,Servicio de Salud Metropolitano Oriente,Perteneciente,Dirección Servicio de Salud,Unidad de Atención,NO,NO,Servicio de Salud,No Aplica,Actividades gestionadas por la Dirección del Servicio para apoyo de la Red (S.S Metropolitano Oriente),13123,Providencia,Avenida,364,Salvador ,225752750,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-33.43664,-70.624493,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
12-011,112011,12-010,112010,13,Región Metropolitana de Santiago,12,Servicio de Salud Metropolitano Oriente,Perteneciente,Programa de Reparación y Atención Integral de Salud,Programa de Atención ,NO,NO,Servicio de Salud,No Aplica,PRAIS (S.S Metropolitano Oriente),13123,Providencia,Avenida,364,Salvador ,225752958,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-33.43664,-70.624493,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
12-030,112030,No Aplica,No Aplica,13,Región Metropolitana de Santiago,12,Servicio de Salud Metropolitano Oriente,Perteneciente,Unidad de Salud Funcionarios ,Unidad de Atención,NO,NO,Servicio de Salud,Secundario,Unidad de Salud Funcionario S.S Metropolitano Oriente,13123,Providencia,Avenida,364,Salvador ,225752958,44225,No Aplica,No Aplica,No Aplica,Sin cambio,-33.43664,-70.624493,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
12-095,112095,No Aplica,No Aplica,13,Región Metropolitana de Santiago,13,SEREMI Metropolitana de Santiago,No Perteneciente,Vacunatorio,Establecimiento de Salud,NO,NO,SEREMI de Salud,Primario,Vacunatorio Internacional SEREMI de Salud Metropolitana,13123,Providencia,Calle,551,José Miguel Infante,225753072,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-33.436486,-70.622589,Público ,Vigente en operación ,Baja Complejidad,Atención Abierta-Ambulatoria
12-200,112200,No Aplica,No Aplica,13,Región Metropolitana de Santiago,13,SEREMI Metropolitana de Santiago,No Perteneciente,Clínica,Establecimiento de Salud,SI,NO,Privado,Terciario,Clínica Alemana,13132,Vitacura,Avenida,5951,Vitacura,222101200,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-33.391276,-70.572983,Privado,Vigente en operación ,Alta Complejidad,Atención Cerrada-Hospitalaria
12-201,112201,No Aplica,No Aplica,13,Región Metropolitana de Santiago,13,SEREMI Metropolitana de Santiago,No Perteneciente,Clínica,Establecimiento de Salud,SI,NO,Privado,Terciario,Clínica Tabancura,13132,Vitacura,Avenida,1185,Tabancura,223954619,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-33.38216,-70.53534,Privado,Vigente en operación ,Alta Complejidad,Atención Cerrada-Hospitalaria
12-204,112204,No Aplica,No Aplica,13,Región Metropolitana de Santiago,13,SEREMI Metropolitana de Santiago,No Perteneciente,Clínica,Establecimiento de Salud,SI,NO,Privado,Terciario,Nueva Clínica Cordillera,13114,Las Condes,Avenida,7885,Alexander Fleming,228347500,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-33.42206,-70.52727,Privado,Vigente en operación ,Alta Complejidad,Atención Cerrada-Hospitalaria
12-205,112205,No Aplica,No Aplica,13,Región Metropolitana de Santiago,13,SEREMI Metropolitana de Santiago,No Perteneciente,Clínica,Establecimiento de Salud,NO,NO,Privado,No Aplica,Clínica Psiquiatrica Bretaña,13123,Providencia,Avenida,2638,Francisco Bilbao,222238855,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-33.43594,-70.59623,Privado,Vigente en operación ,Mediana Complejidad,Atención Cerrada-Hospitalaria
12-207,112207,No Aplica,No Aplica,13,Región Metropolitana de Santiago,13,SEREMI Metropolitana de Santiago,No Perteneciente,Clínica,Establecimiento de Salud,NO,NO,Privado,No Aplica,Clínica del Carmen,13118,Macul,Avenida,3679,Quilín,224722700,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-33.486143,-70.592087,Privado,Vigente en operación ,Mediana Complejidad,Atención Cerrada-Hospitalaria
12-211,112211,No Aplica,No Aplica,13,Región Metropolitana de Santiago,13,SEREMI Metropolitana de Santiago,No Perteneciente,Clínica,Establecimiento de Salud,SI,NO,Privado,Terciario,Clínica Indisa,13123,Providencia,Avenida,1810,Santa María,223625397,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-33.43333,-70.62855,Privado,Vigente en operación ,Alta Complejidad,Atención Cerrada-Hospitalaria
12-212,112212,No Aplica,No Aplica,13,Región Metropolitana de Santiago,13,SEREMI Metropolitana de Santiago,No Perteneciente,Clínica,Establecimiento de Salud,SI,NO,Privado,Terciario,Clínica Las Condes,13114,Las Condes,Calle,441,Lo Fontecilla,224888450,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-33.384094,-70.530151,Privado,Vigente en operación ,Alta Complejidad,Atención Cerrada-Hospitalaria
12-215,112215,No Aplica,No Aplica,13,Región Metropolitana de Santiago,13,SEREMI Metropolitana de Santiago,No Perteneciente,Clínica,Establecimiento de Salud,NO,NO,Privado,No Aplica,Clínica Macul,13118,Macul,Calle,3240,Rodrigo de Araya,222711066,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-33.473449,-70.598101,Privado,Vigente en operación ,Mediana Complejidad,Atención Cerrada-Hospitalaria
12-217,112217,No Aplica,No Aplica,13,Región Metropolitana de Santiago,13,SEREMI Metropolitana de Santiago,No Perteneciente,Clínica,Establecimiento de Salud,NO,NO,Privado,No Aplica,Clínica Recuperación Alcohol Alfa,13120,Ñuñoa,Avenida,2581,Simón Bolívar,222047462,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-33.450314,-70.604116,Privado,Vigente en operación ,Pendiente,Atención Cerrada-Hospitalaria
12-218,112218,No Aplica,No Aplica,13,Región Metropolitana de Santiago,13,SEREMI Metropolitana de Santiago,No Perteneciente,Clínica,Establecimiento de Salud,NO,NO,Privado,No Aplica,Clínica Miguel Claro,13123,Providencia,Calle,988,Miguel Claro,222649487,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-33.438311,-70.618322,Privado,Vigente en operación ,Mediana Complejidad,Atención Cerrada-Hospitalaria
12-220,112220,No Aplica,No Aplica,13,Región Metropolitana de Santiago,13,SEREMI Metropolitana de Santiago,No Perteneciente,Clínica,Establecimiento de Salud,NO,NO,Privado,No Aplica,Clínica Oftalmólogica los Andes,13132,Vitacura,Calle,5951,Las Hualtatas,223704600,39814,No Aplica,No Aplica,No Aplica,Sin cambio,-33.39531,-70.57315,Privado,Vigente en operación ,Pendiente,Atención Abierta-Ambulatoria
